,Unnamed: 0,label,area,max_intensity,mean_intensity,min_intensity,solidity,minor_axis_length,eccentricity,aspect_ratio,roundness_skimage,circularity,median,sum,variance,number_of_pixels_on_border,perimeter_on_border_ratio,filename
168,168,26,177,3.5,1.184557438794727,0.0,0.8719211822660099,13.74005044161484,0.5904303580662874,1.2390213568413142,0.7775872773910039,0.6969775550621937,1.1455078125,209.66666666666652,0.4742677481024941,0,0.0,img13_20220513_ET358_56hpf_9.tif
169,169,27,435,8.666666666666666,2.1019157088122604,0.0,0.9006211180124224,22.26935737650862,0.4763724128158079,1.1373412209580749,0.8633809193206958,0.712378724336499,1.8427734375,914.3333333333336,2.1890260195043245,0,0.0,img13_20220513_ET358_56hpf_9.tif
170,170,28,317,4.5,1.3301787592008414,0.0,0.9378698224852072,11.485240189981488,0.9514502591344424,3.248836075152801,0.2898902568217552,0.5228741188587872,1.1455078125,421.6666666666667,0.6923247569735633,34,0.3961554546485732,img13_20220513_ET358_56hpf_9.tif
171,171,1,194,1.88,0.9717525773195876,0.32,0.8699551569506726,10.240299388899,0.9126842542049248,2.4469893251430443,0.3933891621953171,0.5944109922330996,0.9175781309604644,188.51999999999995,0.1120684151487641,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
172,172,2,2623,3.96,1.3616164696911934,0.16,0.7026520225020091,40.75439785410695,0.9421478532060336,2.9833150271440427,0.2259234004814922,0.2177107608179476,1.1894531846046448,3571.5200000000027,0.4198442205066748,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
173,173,3,84,2.08,0.9771428571428572,0.4,0.9130434782608696,8.568645991016929,0.7389341598437006,1.4841691701489312,0.6612994958541927,0.9147105062826564,0.9628906548023224,82.07999999999997,0.0922327022375221,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
174,174,4,919,2.92,1.0124483133841131,0.28,0.5437869822485207,37.18055117044649,0.7487564428014549,1.508647819478537,0.3718932057634097,0.1126481127886121,0.9628906548023224,930.4399999999996,0.1762039120859338,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
175,175,5,134,1.72,0.9026865671641792,0.24,0.788235294117647,8.957272531684845,0.9140167608366876,2.4650187713213048,0.3499636029800931,0.5434783021511964,0.9175781309604644,120.96,0.0854724273369986,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
176,176,6,400,2.76,1.1809,0.24,0.9280742459396752,13.359896866442128,0.9383085628005736,2.891852240492476,0.341202104445121,0.6114370454617525,1.121484398841858,472.3599999999995,0.1933064561403554,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
177,177,7,52,1.4,0.84,0.2,0.8524590163934426,6.712607391869679,0.7766730309242982,1.587543591079011,0.5830148951300301,0.8110399656987514,0.8496094048023224,43.68,0.0718431372549024,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
178,178,8,433,2.0,0.943833718244804,0.2,0.5939643347050755,18.68726186249111,0.9116100600271092,2.432758097734056,0.2667526967296438,0.2432102268549409,0.9175781309604644,408.6800000000002,0.1055936019160039,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
179,179,9,340,2.4,1.0519999999999998,0.28,0.8395061728395061,11.941992390610793,0.9499596636833711,3.201305171323509,0.2961974416700279,0.4894963842798684,1.0308594107627869,357.68,0.1275723893805317,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
180,180,10,1017,4.24,1.3736479842674534,0.16,0.7488954344624448,33.37915432527168,0.77164245688156,1.5721872840527702,0.4701883388170534,0.2718432855558675,1.1667969226837158,1397.0000000000014,0.5153395334432752,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
181,181,11,97,1.52,0.8222680412371133,0.24,0.6423841059602649,8.120004641367638,0.9274979150874928,2.6750246831909616,0.2617662855790298,0.3613855551281802,0.8042968809604645,79.75999999999999,0.0766989690721649,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
182,182,12,176,2.56,1.0604545454545455,0.32,0.88,8.753564185855925,0.9467013385983926,3.104503725338928,0.3034370270279852,0.5701193181612585,1.008203148841858,186.63999999999996,0.1617917922077932,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
183,183,13,404,2.28,0.9696039603960396,0.2,0.7784200385356455,13.18655481396809,0.954201997433543,3.3426584654311378,0.264755374452469,0.4234313631366556,0.9175781309604644,391.72000000000014,0.1226866913986684,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
184,184,14,919,3.44,1.077519042437432,0.2,0.9226907630522088,20.07342221794131,0.942218548117028,2.9850851656614243,0.3258887275517892,0.5717222339447583,1.0308594107627869,990.2399999999996,0.1373759732208693,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
185,185,15,93,1.64,0.8086021505376344,0.2,0.744,7.319907762699898,0.9228470971834114,2.596279768830461,0.3278527808014629,0.5383593814073248,0.8042968809604645,75.20000000000003,0.0645512856474984,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
186,186,16,1250,2.76,1.18048,0.16,0.9090909090909092,28.124301221515324,0.8719358625428879,2.042399772045528,0.4823642839199673,0.5653877924225045,1.121484398841858,1475.6000000000038,0.1903811945556398,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
187,187,17,297,1.64,0.8445791245791245,0.24,0.7481108312342569,10.812925611074316,0.9605162936704332,3.5942295915965308,0.2503620544164461,0.3288500628580981,0.8042968809604645,250.83999999999992,0.0753411229411242,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
188,188,18,987,2.28,1.0315298885511652,0.16,0.834319526627219,20.32142482114897,0.9504561632587086,3.216896476949094,0.2940659845484654,0.394387315395844,1.008203148841858,1018.1199999999998,0.118868549562157,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
189,189,19,4316,5.8,1.4823354958294717,0.16,0.564625850340136,51.13775442578056,0.9617926453525748,3.652581912551133,0.1575100682846737,0.1661989757011022,1.3707031607627869,6397.760000000005,0.5428361664431126,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
190,190,20,151,1.48,0.8985430463576157,0.24,0.6711111111111111,9.384207941559872,0.9478521174031012,3.1376440214026577,0.2217606478181427,0.4061083579442974,0.8722656667232513,135.67999999999998,0.0721018631346579,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
191,191,21,2054,4.68,1.507653359298929,0.16,0.826226870474658,34.1909331876332,0.9189820040897,2.53614337031619,0.3478091854841955,0.3692784872389231,1.3707031607627869,3096.7200000000016,0.5591273693092094,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
192,192,22,112,1.76,0.910357142857143,0.36,0.8818897637795275,8.643397189715547,0.8767746803852031,2.07942832529964,0.4414395995422767,0.676045800286876,0.9175781309604644,101.96000000000002,0.076864736164736,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
193,193,23,60,1.64,0.8466666666666668,0.28,0.7317073170731707,6.322987314308095,0.912949057160012,2.450538657908706,0.3181952058609593,0.4818686922202305,0.8496094048023224,50.80000000000002,0.0831548022598869,0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
194,194,1,100,3.875,1.41375,0.0,0.9174311926605504,11.005549726116897,0.336051424845584,1.061747363207903,0.932490155586358,0.9620158811036372,1.396484375,141.375,0.770737058080808,2,0.0541324579768516,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
195,195,2,52,2.75,1.1298076923076923,0.125,0.9454545454545454,7.416901787238583,0.5599095632313331,1.2069223341943685,0.8262467377224537,1.089941049746501,0.990234375,58.75,0.3467901583710407,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
196,196,3,61,2.875,1.1147540983606556,0.25,0.953125,8.70904879669074,0.2636211151038338,1.0366708798560786,0.9528328184160112,1.0730236807041484,0.990234375,68.0,0.4433828551912569,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
197,197,4,3392,13.0,3.359411851415094,0.0,0.6696939782823297,43.17347710886741,0.939041951114305,2.9086460021949945,0.2738736000508527,0.1609039427880864,2.107421875,11395.125,8.419328045309223,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
198,198,5,129,4.5,1.180232558139535,0.0,0.9280575539568344,11.092853267046385,0.6875200653529995,1.3770967701682353,0.7038569008131003,0.8921164334111217,1.142578125,152.25,0.522926507994186,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
199,199,6,124,4.125,1.4868951612903225,0.0,0.9393939393939394,11.714048030796796,0.5074134626889937,1.16049302925194,0.8543439153319097,0.95542408658357,1.396484375,184.375,0.7624030864804615,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
200,200,7,254,3.25,0.9010826771653544,0.0,0.7791411042944786,13.473573724549125,0.8629167028472644,1.9788415052110728,0.4549421831112565,0.4635874686130748,0.888671875,228.875,0.2450556413588123,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
201,201,8,406,3.25,1.0190886699507389,0.0,0.7289048473967684,17.911999252506924,0.865203542270918,1.99433285694326,0.4050911343943118,0.2658221343717557,0.990234375,413.75,0.2747118834762513,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
202,202,9,98,2.875,1.031887755102041,0.0,0.8672566371681416,9.92429068001922,0.6500474416430072,1.3159736640906834,0.7315480312913168,0.8253622543181157,0.990234375,101.125,0.2906930491268673,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
203,203,10,77,2.75,0.9025974025974026,0.125,0.8555555555555555,8.958459630562459,0.6518917970577969,1.3187184217566057,0.702473613338645,0.6987253098219923,0.888671875,69.5,0.2646477699931647,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
204,204,11,899,4.625,1.171857619577308,0.0,0.7291159772911597,26.752008285201168,0.8509788386891414,1.904036639979154,0.44117046193908,0.2644489299426176,1.142578125,1053.5,0.4314217681239485,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
205,205,12,603,4.25,1.1573383084577114,0.0,0.5656660412757973,28.336677822568085,0.7919803561558785,1.637876695013614,0.3564241798595591,0.1678940816276322,1.142578125,697.875,0.4236825630981307,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
206,206,13,5069,12.125,2.056988557900967,0.0,0.7485233313644418,78.5568667328114,0.6556205078517896,1.3243444648683422,0.5962963927271967,0.1643599354652463,1.650390625,10426.875,2.623863566562028,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
207,207,14,861,8.875,2.024535423925668,0.0,0.8278846153846153,20.57717694645702,0.9327659429671388,2.7740590964388727,0.3364420482886737,0.3540087591710261,1.650390625,1743.125,2.0162759467088027,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
208,208,15,233,2.75,1.0734978540772533,0.0,0.7740863787375415,13.562638110004848,0.833387985296581,1.8093377796719383,0.4926498889592967,0.3833836871060135,0.990234375,250.125,0.3304449321074442,0,0.0,img15_20220520_hsp-mKate-DN-dynactin_56hpf_2.tif
209,209,1,403,4.323529411764706,1.456721646474967,0.2352941176470588,0.8520084566596194,16.941766540333106,0.8557765772424368,1.9329439302383384,0.4784750167037107,0.6386592865099251,1.2451171875,587.0588235294122,0.5458228361570729,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
210,210,2,69,1.5588235294117647,0.865302642796249,0.3823529411764705,0.8518518518518519,4.892152724049683,0.9643676080385716,3.7797765773174574,0.2569371707399321,0.5659393868874263,0.8642578125,59.7058823529412,0.0662631232724768,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
211,211,3,143,1.4705882352941178,0.8451254627725215,0.4705882352941176,0.8125,7.920412266857941,0.951444637645384,3.248652682134644,0.275007168799059,0.4811527601615193,0.8349609375,120.85294117647057,0.0536082539225972,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
212,212,4,514,2.823529411764706,1.2325474937056533,0.2352941176470588,0.9097345132743364,16.977047200837013,0.9042435785007074,2.3418269319868315,0.4140371713498648,0.6511363257094458,1.1865234375,633.5294117647054,0.2043402967646172,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
213,213,5,244,1.7352941176470589,0.9076663452266152,0.3235294117647059,0.6912181303116147,17.07793210971995,0.7192628296065045,1.439391401284761,0.5141283727448372,0.316045417971426,0.9228515625,221.47058823529423,0.0753601260735956,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
214,214,6,2906,7.205882352941177,3.688433666653173,0.2058823529411764,0.9534120734908136,42.0458389386802,0.8842122059838217,2.140936092352677,0.4566172104752151,0.6813093299484254,4.1455078125,10718.588235294112,2.7560176130536163,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
215,215,7,66,1.3823529411764706,0.8582887700534759,0.4117647058823529,0.8918918918918919,8.043256911477165,0.6994916712666698,1.3993044753432018,0.6633851206076115,0.864680382642923,0.8642578125,56.647058823529406,0.0494785491325287,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
216,216,8,84,2.0,1.0938375350140055,0.4411764705882353,0.9438202247191012,7.572138990928813,0.8446198128945911,1.8678790255883255,0.5346317661942732,0.9055403018804472,1.0693359375,91.88235294117652,0.1193662440170945,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
217,217,9,66,1.3529411764705883,0.8467023172905525,0.5294117647058824,0.868421052631579,6.793380733106187,0.878837185381908,2.095900927062892,0.4145153754458488,0.7114959514774943,0.8642578125,55.882352941176464,0.0389011219461046,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
218,218,10,832,5.264705882352941,1.441529977375566,0.2647058823529412,0.7753960857409133,25.506840337007752,0.8608551291480078,1.9652152113996104,0.4215993022999588,0.3192793428388437,1.2744140625,1199.3529411764707,0.6338840932545707,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
219,219,11,368,1.7647058823529411,0.8875479539641944,0.2352941176470588,0.8214285714285714,10.956526019246573,0.971574670888762,4.224162668504297,0.21874136618038,0.3719868782010223,0.8642578125,326.6176470588236,0.065525958679604,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
220,220,12,572,2.235294117647059,1.0168140682846565,0.2941176470588235,0.8588588588588588,20.31652259238393,0.8564941984949904,1.9373963289326737,0.4700785684735868,0.4779080754815836,0.9814453125,581.6176470588232,0.0955163665832609,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
221,221,13,343,2.0294117647058822,0.8531984222260334,0.2941176470588235,0.5813559322033899,14.27578011078789,0.9486879490339716,3.1624171992495795,0.2142723892339374,0.2534947601754411,0.8349609375,292.6470588235291,0.0663686379756103,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
222,222,14,964,3.147058823529412,1.2705333170612645,0.3529411764705882,0.6703755215577191,24.5955384558342,0.947311801285365,3.1219473628904484,0.2081724867493201,0.2927830109632033,1.1865234375,1224.7941176470586,0.2567319153300134,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
223,223,15,925,3.323529411764706,1.4554848966613674,0.3823529411764705,0.8751182592242195,19.67630886377517,0.949780299517618,3.195730163936737,0.2978683674948721,0.5198069013965532,1.4208984375,1346.3235294117642,0.301318062996267,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
224,224,16,107,2.0,0.996976360637713,0.3529411764705882,0.8842975206611571,10.251570504764237,0.7035422892859048,1.4071557353670543,0.654679527438642,0.8160471334327766,0.9814453125,106.67647058823526,0.1095504109721108,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
225,225,17,398,3.176470588235294,1.1374519657109077,0.3235294117647059,0.7289377289377289,15.9254386980119,0.9281980701090556,2.6875473182978022,0.2766292775634636,0.3981176383254711,1.0986328125,452.7058823529411,0.1806532072037728,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
226,226,18,2625,7.5,2.678252100840336,0.2352941176470588,0.8231420507996237,59.89617773667784,0.4567842880660487,1.1241291613764195,0.7372398132214437,0.3667324664070985,2.2705078125,7030.411764705877,2.939728355617716,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
227,227,19,1187,3.911764705882353,1.6284008127261014,0.2941176470588235,0.8904726181545386,21.396893889676097,0.955907102748366,3.4051917296248893,0.2846926348277409,0.4159044974704591,1.5673828125,1932.9117647058824,0.4875780571542604,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
228,228,20,1223,7.5,1.8176855370112068,0.2352941176470588,0.8411279229711142,33.307979913810534,0.7475394214493238,1.505531070443628,0.6192421959789189,0.4760261871498495,1.4208984375,2223.0294117647063,1.9233860750052296,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
229,229,21,293,2.3823529411764706,1.0294117647058825,0.3529411764705882,0.8138888888888889,12.90916929891499,0.9361055438333218,2.8431769967136806,0.276932134203124,0.4571979109409998,0.9814453125,301.6176470588235,0.1391844812058587,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
230,230,22,67,1.7647058823529411,0.9108867427568044,0.3823529411764705,0.8933333333333333,6.115760290908143,0.9042101804177138,2.3414391787186557,0.4160238701051709,0.7860457107471424,0.8642578125,61.02941176470587,0.0773034012072392,0,0.0,img17_20220520_hsp-mKate-DN-dynactin_56hpf_4.tif
231,231,1,52,2.333333333333333,0.9871794871794872,0.1111111111111111,0.896551724137931,7.066625530787022,0.6988240335370586,1.3980272784045342,0.6783565379724017,0.8983243900646514,0.9785155951976776,51.333333333333336,0.3004860063683592,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
232,232,2,92,3.4444444444444446,1.285024154589372,0.1111111111111111,0.8679245283018868,8.022109924101988,0.8553872768845375,1.9305429178701496,0.4883844266322279,0.7298835779790926,1.1234809160232544,118.22222222222216,0.4724743855178651,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
233,233,3,217,5.555555555555555,1.540194572452637,0.0,0.8645418326693227,12.171586037572336,0.8643925511220383,1.9887928388621452,0.4715159744732347,0.6720651784703394,1.4134114384651184,334.22222222222223,0.8394977443165417,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
234,234,4,58,2.555555555555556,1.0325670498084292,0.2222222222222222,0.9830508474576272,7.472418368069886,0.6788362647610053,1.361860359920665,0.7131002615135418,1.0019772043028805,0.9785155951976776,59.88888888888889,0.2785395801124777,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
235,235,5,5601,18.55555555555556,1.7757543295840028,0.0,0.6132705573196102,67.74915656445391,0.8923880791447163,2.215974234252185,0.3164014700993096,0.0711062933884802,1.3409287929534912,9946.00000000002,2.821089379353033,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
236,236,6,55,2.888888888888889,1.068686868686869,0.2222222222222222,0.8208955223880597,7.296521142162666,0.7459207058456981,1.5014231405231837,0.5834920020361122,0.8138227075095928,0.9785155951976776,58.77777777777777,0.2649706946003247,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
237,237,7,67,1.7777777777777777,0.9220563847429518,0.1111111111111111,0.7790697674418605,7.857128712602192,0.7805313525438043,1.599701469409578,0.5399820192315787,0.6347422184654167,0.9060329496860504,61.7777777777778,0.1556359616061103,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
238,238,8,90,2.0,1.0,0.1111111111111111,0.7692307692307693,7.6369440646864515,0.8967049203733084,2.2592292241359124,0.3849397981567469,0.5840185972850437,0.9785155951976776,90.00000000000004,0.2360937716742942,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
239,239,9,54,2.333333333333333,1.0987654320987654,0.2222222222222222,0.9310344827586208,7.571111977972385,0.5707843505065909,1.2178784419863982,0.8086799088786796,1.0389771515919282,1.1234809160232544,59.33333333333333,0.2523487848435439,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
240,240,10,59,2.555555555555556,1.0659133709981168,0.1111111111111111,0.8676470588235294,6.236020623505585,0.8653274152889171,1.9951835969397056,0.4852676197929357,0.8487119127667397,1.1234809160232544,62.88888888888889,0.2584583414507433,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
241,241,11,2926,9.333333333333334,2.6652996126680337,0.0,0.9000307597662258,41.95284662681793,0.8872818902110235,2.168127235904422,0.4502897297076939,0.4910906253885668,2.3556857109069824,7798.666666666675,2.588513483484185,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
242,242,12,310,5.555555555555555,1.5881720430107529,0.2222222222222222,0.9226190476190476,14.702320686168257,0.8426475549392448,1.8571291828823075,0.5294388429965354,0.7908574659131662,1.4134114384651184,492.33333333333337,0.799484082335458,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
243,243,13,360,5.777777777777778,1.705246913580247,0.0,0.8716707021791767,13.884752440572491,0.9139459296309584,2.4640496760089894,0.3915952538433312,0.5137249089202349,1.4134114384651184,613.8888888888886,1.2481721249775508,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
244,244,14,144,3.333333333333333,1.16358024691358,0.0,0.8674698795180723,9.868729376799408,0.861740835922363,1.971030861031477,0.4845775420757719,0.6834440106039972,0.9785155951976776,167.55555555555557,0.4402908476982544,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
245,245,15,50,2.2222222222222223,1.017777777777778,0.3333333333333333,0.8620689655172413,8.0385604259483,0.2307302928541754,1.0277304861138543,0.9327496241220906,0.9620158811036372,0.9060329496860504,50.88888888888888,0.2208919123204838,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
246,246,16,1491,5.777777777777778,1.4270064833445115,0.0,0.7733402489626556,31.48123191508765,0.892164414362561,2.213805765257653,0.3908456623144928,0.3055679273320951,1.3409287929534912,2127.666666666669,0.6578446901476923,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
247,247,17,181,3.111111111111111,1.0785758133824432,0.0,0.8302752293577982,11.475293349919925,0.8597628621348411,1.9581217650247669,0.4564379131136297,0.6090115355890559,0.9785155951976776,195.2222222222222,0.2995528575434442,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
248,248,18,94,4.555555555555555,0.9905437352245864,0.1111111111111111,0.8173913043478261,7.768466036726088,0.8897125414705728,2.1904788430141964,0.4133227438450029,0.5885742722876866,0.9060329496860504,93.1111111111111,0.3522260917212487,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
249,249,19,280,2.7777777777777777,0.936111111111111,0.0,0.7235142118863049,12.948728766176943,0.9266860896716106,2.6607331901659905,0.3003386525683892,0.2830334942833866,0.9060329496860504,262.1111111111111,0.211798088410991,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
250,250,20,89,2.555555555555556,1.0187265917603,0.1111111111111111,0.7739130434782608,5.100793531370866,0.9771471800058724,4.704468887989762,0.1967901852273804,0.4405560818884721,0.9785155951976776,90.66666666666664,0.2399651950213751,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
251,251,21,358,3.4444444444444446,1.021104903786468,0.0,0.62478184991274,20.2707773560135,0.8060439601427265,1.6896011145851793,0.3885831489969761,0.2427827331938222,0.9785155951976776,365.5555555555552,0.2590546667663594,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
252,252,22,72,2.2222222222222223,0.8950617283950617,0.1111111111111111,0.6990291262135923,9.107362928413274,0.7819404774054156,1.604227197656156,0.42946282641211,0.3345290543506298,0.9060329496860504,64.44444444444444,0.2312254873548558,0,0.0,img18_20220520_hsp-mKate-DN-dynactin_56hpf_5.tif
