,label,aspect_ratio,perimeter_skimage,major_axis_length,minor_axis_length,circularity,solidity,eccentricity,roundness_skimage,perimeter_on_border,perimeter_on_border_ratio,max_intensity,mean_intensity,min_intensity,median,sum,variance,filename
84,12,1.2560133219821137,44.38477631085024,15.748338082414218,12.538352744190467,0.9823415503634044,0.9506172839506172,0.6050731290947662,0.7906083199616889,0.0,0.0,1.7377049180327868,0.9932935916542474,0.4098360655737705,0.9552702307701112,152.96721311475406,0.0670584147432565,img06_20220513_ET358_56hpf_2.tif
85,13,1.7114180129058072,55.38477631085024,21.445298463177583,12.53071914719755,0.8521035741452083,0.9369369369369368,0.8115299799127744,0.5758498576914372,0.0,0.0,2.622950819672131,1.2813682219419924,0.4262295081967213,1.2818583846092224,266.5245901639344,0.1720986155190379,img06_20220513_ET358_56hpf_2.tif
86,14,1.3040256954097462,69.73401871576773,21.666410435543256,16.615018025956395,0.6537941002662643,0.834983498349835,0.6418191266867465,0.6862094712340209,0.0,0.0,2.0163934426229506,1.0757467763882589,0.3442622950819672,1.0205878615379331,272.16393442622973,0.1136552014121127,img06_20220513_ET358_56hpf_2.tif
87,15,2.40235979060009,189.82337649086287,76.39026546948422,31.79801200818573,0.6570393408940199,0.9524772497472194,0.9092468261757796,0.4110692385453418,0.0,0.0,2.377049180327869,1.1816939890710385,0.3770491803278688,1.183881938457489,2226.311475409834,0.0918208501084962,img06_20220513_ET358_56hpf_2.tif
88,16,1.364884512745163,31.556349186104043,11.941621916974684,8.749181198456679,1.0347852038717007,0.9647058823529412,0.6805919028948636,0.7321453985630281,0.0,0.0,1.4426229508196722,0.9626149540183928,0.4262295081967213,0.9552702307701112,78.93442622950818,0.0604263050901881,img06_20220513_ET358_56hpf_2.tif
89,17,2.0484179333023533,30.97056274847714,13.211112975310442,6.449422630279441,0.8646803826429232,0.9166666666666666,0.8727420574259674,0.481476662310173,0.0,0.0,1.639344262295082,0.8802781917536016,0.5245901639344263,0.8572937846183777,58.09836065573771,0.051086099245196,img06_20220513_ET358_56hpf_2.tif
90,18,2.341480302669368,58.87005768508881,24.559760043155475,10.488988532235998,0.7179366621072196,0.908256880733945,0.9042137233634616,0.4179526376068584,0.0,0.0,1.5901639344262295,0.9577744659711872,0.4426229508196721,0.9389408230781556,189.639344262295,0.0565869985230826,img06_20220513_ET358_56hpf_2.tif
91,19,2.559260976634996,48.62741699796952,19.52249585833317,7.628177054456564,0.5367460231422188,0.7829457364341085,0.9205020221387262,0.3374122249554381,0.0,0.0,1.3278688524590163,0.8136666125628956,0.3934426229508196,0.8246349692344666,82.18032786885246,0.0338764997166208,img06_20220513_ET358_56hpf_2.tif
92,20,2.1333771459551043,48.38477631085023,20.06596323137422,9.405727097723627,0.7783239439747797,0.9006211180124224,0.8833359849705883,0.4585198024658435,0.0,0.0,1.8688524590163933,0.991294516676088,0.4098360655737705,0.9715996384620668,143.73770491803276,0.0811462538908822,img06_20220513_ET358_56hpf_2.tif
93,21,2.0740920793817352,54.8700576850888,22.045394597989123,10.628937267124911,0.7387751807634411,0.921875,0.8760949156997017,0.4637112489471249,0.0,0.0,1.836065573770492,1.0378808928406038,0.4590163934426229,1.0042584538459778,183.7049180327868,0.0825503738067128,img06_20220513_ET358_56hpf_2.tif
94,22,1.3470528646387838,43.21320343559643,15.081906193264004,11.19622443125739,0.8613643818276148,0.9078014184397164,0.6699997070261247,0.7164858499408543,0.0,0.0,1.7540983606557377,0.9258452868852458,0.5409836065573771,0.9226114153862,118.50819672131142,0.0410395344734187,img06_20220513_ET358_56hpf_2.tif
95,23,2.850593662897748,204.75230867899737,61.642075271437385,21.62429394050348,0.2272068679527932,0.6954128440366972,0.9364488612483044,0.253994797596706,0.0,0.0,2.344262295081968,1.014144210389723,0.3934426229508196,0.9552702307701112,768.721311475409,0.1107462592692058,img06_20220513_ET358_56hpf_2.tif
96,24,1.5382199155237093,159.02438661763952,44.67529236526857,29.04350146192082,0.4790263899504431,0.8827838827838828,0.7598468643946517,0.6149677566832114,0.0,0.0,1.6065573770491803,0.8801952248146385,0.2622950819672131,0.8736231923103333,848.5081967213115,0.044746593284491,img06_20220513_ET358_56hpf_2.tif
97,25,2.282112707480407,36.59188309203678,14.858992511866855,6.51106865281518,0.6569591784257478,0.8045977011494253,0.898882154299122,0.403672747854238,0.0,0.0,1.5737704918032789,0.8046838407494145,0.4918032786885246,0.7756467759609222,56.32786885245904,0.0320448598214035,img06_20220513_ET358_56hpf_2.tif
98,26,1.3158797685345232,52.52691193458118,17.486827675857054,13.289077082879608,0.7697201042578087,0.8802083333333334,0.6499840508696759,0.7036792789197559,0.0,0.0,1.9344262295081969,1.0582985740614996,0.5081967213114754,1.036917269229889,178.8524590163934,0.0980658616736606,img06_20220513_ET358_56hpf_2.tif
99,27,1.4924406202323848,29.556349186104047,11.233963950608526,7.527243495194676,0.9494065464848276,0.9166666666666666,0.7423219186264708,0.6658677824469331,0.0,0.0,1.2950819672131149,0.9068554396423252,0.4590163934426229,0.9226114153862,59.852459016393446,0.0401476781750901,img06_20220513_ET358_56hpf_2.tif
100,28,1.9226912607528828,65.1126983722081,24.60615454614041,12.797766884583014,0.6491164148955725,0.8656126482213439,0.8541027531569412,0.4605393447165711,0.0,0.0,1.8032786885245904,0.903810165431544,0.3442622950819672,0.8736231923103333,197.9344262295082,0.050177839903637,img06_20220513_ET358_56hpf_2.tif
101,29,2.890054330600967,111.39696961967,48.44872368269562,16.76394909594002,0.6359496818137451,0.9429429429429428,0.9382292547165147,0.3406474020353238,0.0,0.0,2.7540983606557377,1.3958964185026626,0.4426229508196721,1.4288230538368225,876.622950819672,0.1740566944439691,img06_20220513_ET358_56hpf_2.tif
102,30,2.705768765106165,47.62741699796952,19.725373403205843,7.290117935274446,0.6038405920383143,0.8582677165354331,0.9291986239557544,0.3566860711738215,0.0,0.0,1.4098360655737705,0.8399759362310122,0.3770491803278688,0.8409643769264221,91.55737704918036,0.0361257879829629,img06_20220513_ET358_56hpf_2.tif
103,31,1.3973123955568412,30.31370849898476,10.94537787948134,7.833164519462745,0.7111071862862687,0.7878787878787878,0.6984492592444621,0.5526522502329557,0.0,0.0,1.360655737704918,0.8168348045397226,0.4426229508196721,0.808305561542511,42.47540983606559,0.0370522488035171,img06_20220513_ET358_56hpf_2.tif
104,32,3.19627253404159,98.08326112068522,43.75300013854216,13.688757661480706,0.5747417505298238,0.8678500986193294,0.9497977918504203,0.2926490504495143,0.0,0.0,2.1311475409836067,1.1544709388971683,0.4262295081967213,1.151223123073578,507.967213114754,0.1064581267357605,img06_20220513_ET358_56hpf_2.tif
105,33,2.689320197073603,218.75230867899737,77.94422421294882,28.98287243659725,0.4377641304697189,0.8518140010219724,0.9282963619478656,0.3493637501928552,0.0,0.0,2.4918032786885247,1.2184645038205475,0.3114754098360656,1.2002113461494446,2031.180327868856,0.1335834210983837,img06_20220513_ET358_56hpf_2.tif
106,34,2.3018430887078707,65.698484809835,26.46311705775744,11.496490437413955,0.6550608959416084,0.8620689655172413,0.9007034387531855,0.4090822547526242,0.0,0.0,1.9508196721311477,1.05551912568306,0.4262295081967213,1.0532466769218445,237.4918032786886,0.0806803086727841,img06_20220513_ET358_56hpf_2.tif
107,35,2.4587489599060017,87.66904755831213,34.993314615349874,14.23216244764072,0.6049493456869187,0.8851674641148325,0.9135569191906402,0.384717267886964,0.0,0.0,1.901639344262295,0.889587948604342,0.4426229508196721,0.8736231923103333,329.1475409836065,0.047790022965855,img06_20220513_ET358_56hpf_2.tif
108,1,1.229034107148445,32.14213562373095,11.395072466022684,9.271567322457038,0.997411239597103,0.942528735632184,0.5813591366447382,0.8040624636323985,0.0,0.0,1.9772727272727275,1.0196784922394675,0.4545454545454545,0.9621360003948212,83.61363636363635,0.1061723573502951,img08_20220513_ET358_56hpf_4.tif
109,2,1.5016268430216673,455.3452377915607,101.99117645168336,67.92045369037913,0.2601891334614979,0.7515756302521008,0.7460013703593797,0.5254674325300703,0.0,0.0,5.75,1.5884897189928635,0.2272727272727272,1.482821345329285,6819.38636363636,0.5408513185290851,img08_20220513_ET358_56hpf_4.tif
110,3,1.3814389141983896,149.5391052434009,45.121397538232365,32.66260786088761,0.6327595361865072,0.9008,0.6899228615032554,0.7041795751120926,0.0,0.0,2.9545454545454546,1.2659252381721298,0.3181818181818182,1.2111594080924988,1425.4318181818194,0.2253416618143247,img08_20220513_ET358_56hpf_4.tif
111,4,1.8121474082735447,267.8355697996826,78.72121450486877,43.4408449033776,0.445296113434445,0.8541666666666666,0.83395563990451,0.5222784341491084,0.0,0.0,5.795454545454546,1.7516719118804092,0.25,1.4149059057235718,4452.750000000004,1.167075914406426,img08_20220513_ET358_56hpf_4.tif
112,5,1.419901996633646,184.50966799187808,63.29534098108231,44.5772603539858,0.8120715394099425,0.9561060408518036,0.709928300063578,0.6991805071100404,0.0,0.0,2.522727272727273,1.338595041322314,0.3636363636363636,1.346990406513214,2944.9090909090883,0.1308716567089289,img08_20220513_ET358_56hpf_4.tif
113,6,2.197357629456337,328.49242404917493,107.3798381759254,48.86771126213667,0.3216494568161285,0.6741518184037101,0.8904443953036081,0.3049918979878321,0.0,0.0,5.795454545454546,1.9114031334342705,0.3181818181818182,1.596013844013214,5279.295454545457,1.1866434359590667,img08_20220513_ET358_56hpf_4.tif
114,7,2.789091419530231,155.7462120245875,51.11187553003752,18.32563650374943,0.2792310077102268,0.7527932960893855,0.933514479661428,0.2626970820378702,38.0,0.249559999180223,3.0681818181818183,0.9555995952099848,0.1818181818181818,0.9168590009212494,515.0681818181821,0.1188744666169335,img08_20220513_ET358_56hpf_4.tif
115,8,1.4652582446068672,26.970562748477143,10.248114593945443,6.994067176666897,0.898324390064651,0.912280701754386,0.7309102884056223,0.6304135165945411,0.0,0.0,1.2272727272727273,0.8011363636363635,0.3863636363636363,0.8036665618419647,41.65909090909091,0.0341491451952681,img08_20220513_ET358_56hpf_4.tif
116,9,1.432769525262276,34.76345596729059,12.454850043611836,8.692849634229837,0.8630621420211577,0.8924731182795699,0.7161475052734939,0.6812573565161433,0.0,0.0,1.7272727272727273,0.9153888280394306,0.3409090909090909,0.9168590009212494,75.97727272727272,0.0678456114318186,img08_20220513_ET358_56hpf_4.tif
117,10,1.2248103744748862,31.384776310850235,10.395495726087988,8.487432783662415,0.8420070431686324,0.8918918918918919,0.5774120178326787,0.7776132387467249,0.0,0.0,1.3863636363636365,0.8553719008264463,0.4545454545454545,0.8489435315132141,56.45454545454545,0.0381378951626885,img08_20220513_ET358_56hpf_4.tif
118,1,1.825449344276949,35.55634918610404,14.10007865773443,7.724168683146559,0.7951801418358099,0.8888888888888888,0.8366025621277721,0.5123385500370014,0.0,0.0,1.3064516129032258,0.8717741935483871,0.4354838709677419,0.859532505273819,69.74193548387098,0.0330608938473896,img10_20220513_ET358_56hpf_6.tif
119,2,2.035536012925488,60.2842712474619,23.52319083864185,11.556263652065848,0.7123100204755467,0.9155555555555556,0.8710067244889111,0.4740071308494865,0.0,0.0,2.7096774193548385,1.1428124021296586,0.3870967741935484,1.0683908462524414,235.41935483870975,0.1702642459175657,img10_20220513_ET358_56hpf_6.tif
120,3,1.4632748068402408,50.62741699796952,17.67537917028676,12.0793299301411,0.7599237565789231,0.8707865168539326,0.7300454170350003,0.631690490119983,0.0,0.0,1.967741935483871,1.068054110301769,0.4032258064516129,1.0523248314857483,165.54838709677418,0.1115628706830755,img10_20220513_ET358_56hpf_6.tif
121,4,1.7713565545576748,30.14213562373095,11.96842588515022,6.75664414053491,0.8437070145438514,0.8714285714285714,0.8254063404998072,0.5422079538702698,0.0,0.0,1.6129032258064515,0.9727657324167108,0.5806451612903226,0.9559286534786224,59.33870967741936,0.0496491587201402,img10_20220513_ET358_56hpf_6.tif
122,5,1.4383523937196547,40.62741699796952,14.481428882187354,10.06806742590918,0.7841671865380674,0.865546218487395,0.7187777519340021,0.62535195477906,0.0,0.0,1.7419354838709675,0.9635139367366112,0.4677419354838709,0.9077305495738984,99.24193548387096,0.0786046049103698,img10_20220513_ET358_56hpf_6.tif
123,6,1.4909270857062566,29.86396103067893,11.247915851084809,7.544242745953358,0.8031374905101946,0.8142857142857143,0.7417073792566811,0.5736418887774339,0.0,0.0,1.2419354838709675,0.9190718732314656,0.4838709677419355,0.9077305495738984,52.38709677419355,0.0340557754949286,img10_20220513_ET358_56hpf_6.tif
124,7,1.553785839965973,292.04877323527904,87.60512897200914,56.38172695274893,0.4278541052988939,0.753502854177478,0.765370997704125,0.4817787760896998,0.0,0.0,3.5,1.7437960988180927,0.4032258064516129,1.727097988128662,5063.983870967741,0.3950501127711071,img10_20220513_ET358_56hpf_6.tif
125,8,1.2670529077345891,31.556349186104043,11.453355531229352,9.039366439486122,1.0221658721171678,0.9418604651162792,0.6140938293621913,0.7861938698745949,0.0,0.0,2.5161290322580645,1.2887295898048587,0.3548387096774194,1.2451171875,104.38709677419357,0.2674662131781457,img10_20220513_ET358_56hpf_6.tif
126,9,2.397188878032175,360.469083452062,108.7323685245192,45.35828174448079,0.3131487365987856,0.8160282258064516,0.90883522793888,0.3487139057985799,0.0,0.0,4.112903225806452,2.134934945904481,0.3870967741935484,1.9520223736763,6912.91935483872,1.0999822012394749,img10_20220513_ET358_56hpf_6.tif
127,10,1.4146584846124697,299.237590053236,71.51432966007602,50.55236330036686,0.3356902615543727,0.8452296819787986,0.707329102418363,0.5955046399373929,0.0,0.0,3.725806451612903,1.6518435106268208,0.3548387096774194,1.6467678546905518,3951.209677419354,0.3616969844665681,img10_20220513_ET358_56hpf_6.tif
128,11,1.097233221531115,155.82337649086284,48.67769503587746,44.36403681612104,0.8575652039078596,0.9729888432178508,0.4115586683280889,0.8903743001585837,0.0,0.0,4.112903225806452,2.487472501800767,0.3225806451612903,2.707125663757324,4121.741935483869,0.8212848464525743,img10_20220513_ET358_56hpf_6.tif
129,12,1.0839063921574743,199.23759005323595,55.9223398460278,51.59332969216697,0.6917015445717412,0.9333618111917984,0.3857845666754197,0.8895920458598895,0.0,0.0,2.161290322580645,1.0404665239536428,0.3387096774193548,1.0362588167190552,2273.419354838711,0.0700570981621781,img10_20220513_ET358_56hpf_6.tif
130,13,2.3850627932411768,53.83452377915607,20.061437262981293,8.411282637854091,0.4812947136055581,0.7762237762237763,0.9078587394882373,0.3511632093233873,0.0,0.0,1.2096774193548387,0.8057250799186282,0.4354838709677419,0.8113344013690948,89.4354838709677,0.027671872989251,img10_20220513_ET358_56hpf_6.tif
131,14,2.732233920692846,180.12489168102783,58.51400383011171,21.41617647996757,0.3435468877444313,0.8455672068636797,0.9306145072050598,0.3298481912030653,18.0,0.1037759318976976,1.6774193548387095,0.9242826490162562,0.3225806451612903,0.8916645348072052,819.8387096774189,0.0471721644506006,img10_20220513_ET358_56hpf_6.tif
132,1,2.3788436979137386,82.90559159102155,31.8014173914687,13.368435017129856,0.5667661609065943,0.8587257617728532,0.907351711412146,0.3902823025763999,0.0,0.0,2.5384615384615383,1.1259305210918114,0.2307692307692307,1.0152494311332705,349.03846153846143,0.2509320653970019,img12_20220513_ET358_56hpf_8.tif
133,2,1.1930990069110408,801.1869042456532,111.74115239031684,93.6562278093057,0.1057931431804731,0.6022511980385601,0.5454345633209068,0.551060354303947,0.0,0.0,9.807692307692308,2.510384046005808,0.0769230769230769,1.896409273147583,13566.11538461538,4.052383535445168,img12_20220513_ET358_56hpf_8.tif
134,3,3.5120609744075657,59.45584412271571,24.98879521697392,7.115137065975675,0.3874781907425443,0.6770186335403726,0.9586068345072694,0.2222521549306546,0.0,0.0,1.4230769230769231,0.8076923076923078,0.2692307692307692,0.8236929476261139,88.03846153846152,0.0624863028709183,img12_20220513_ET358_56hpf_8.tif
135,4,1.565591681962138,185.4386001800126,59.86170822992701,38.23583691687926,0.5061268262929242,0.78827546955037,0.7694258466313828,0.4921094222288813,0.0,0.0,6.307692307692308,2.0030824770896976,0.3076923076923077,1.7431641221046448,2774.2692307692287,1.2616505882647848,img12_20220513_ET358_56hpf_8.tif
136,5,2.0715205627982107,49.698484809834994,20.82325326760932,10.052158613130668,0.8292990574783702,0.9421965317919077,0.8757652725592552,0.4786307098401423,0.0,0.0,3.1923076923076925,1.4285040113260974,0.2307692307692307,1.398362398147583,232.8461538461538,0.3250762893676227,img12_20220513_ET358_56hpf_8.tif
137,6,1.1285792393561804,181.16652224137047,45.3598036435184,40.191952910098514,0.5360212469732336,0.9216589861751152,0.4635518089028941,0.8663548730349786,0.0,0.0,3.8846153846153846,1.5954395604395606,0.1153846153846153,1.6282302141189575,2233.6153846153843,0.3539188147312092,img12_20220513_ET358_56hpf_8.tif
138,7,2.810733089893131,239.4386001800126,102.67020605511854,36.52791025384137,0.6303915978596965,0.9602671118530884,0.9345700907636644,0.347384257140039,0.0,0.0,8.23076923076923,4.158486680218251,0.1538461538461538,4.654822826385498,11959.807692307688,3.5557721292364497,img12_20220513_ET358_56hpf_8.tif
139,8,2.46057216237094,31.556349186104047,13.621749232437002,5.536008835973931,0.7193019100083772,0.8382352941176471,0.9136910232733928,0.3911282748341054,0.0,0.0,1.6923076923076923,0.9244264507422404,0.3846153846153846,0.900315523147583,52.69230769230771,0.0993747312067145,img12_20220513_ET358_56hpf_8.tif
140,9,3.5289950378745347,98.11879502661796,38.56822230721311,10.928953397010789,0.3224054726367633,0.6842105263157895,0.9590116066304714,0.2114208567392709,0.0,0.0,3.8461538461538463,0.9683899096854562,0.1538461538461538,0.900315523147583,239.1923076923077,0.1694698726567069,img12_20220513_ET358_56hpf_8.tif
141,10,2.345060564835842,33.79898987322333,14.576384015698231,6.215781474590019,0.7590170168822993,0.8846153846153846,0.904521406093036,0.4134848548221101,0.0,0.0,1.5769230769230769,0.903010033444816,0.2307692307692307,0.8620042502880096,62.30769230769232,0.0825186519166453,img12_20220513_ET358_56hpf_8.tif
142,11,2.469539660700628,63.14213562373095,26.106139752138176,10.57125753741961,0.4507205587651682,0.7295918367346939,0.9143460195922148,0.2671534819728087,25.0,0.3856070868622341,2.1923076923076925,1.051102743410436,0.3461538461538461,1.0152494311332705,150.30769230769232,0.1544248734014544,img12_20220513_ET358_56hpf_8.tif
143,1,1.193840194725632,26.48528137423857,9.32685579380254,7.812482637968172,0.9852884032416418,0.9166666666666666,0.5462333553418754,0.805011869914872,8.0,0.287861544422366,4.833333333333333,1.3727272727272728,0.0,1.3447265625,75.5,0.8332959221848105,img13_20220513_ET358_56hpf_9.tif
144,2,1.3191130708313654,32.9350288425444,11.457434903559149,8.685710995447984,0.8572855184422171,0.8705882352941177,0.6521556102835719,0.7177398200803105,0.0,0.0,3.5,1.054054054054054,0.0,1.0458984375,77.99999999999999,0.4506149985602037,img13_20220513_ET358_56hpf_9.tif
145,3,2.1479978312503887,246.76450198781717,68.8538447405271,32.05489490668899,0.3143000119106172,0.7592223330009971,0.8850216758370323,0.4090285571016508,0.0,0.0,25.5,4.846793609104838,0.0,2.6396484375,7381.666666666671,24.64963984370845,img13_20220513_ET358_56hpf_9.tif
146,4,1.1817348762797026,25.72792206135786,8.865860749364957,7.502411012253575,0.9682123483556624,0.9107142857142856,0.5328439927616282,0.8261111485334359,0.0,0.0,2.833333333333333,1.1666666666666667,0.0,1.1455078125,59.50000000000001,0.4977777777777769,img13_20220513_ET358_56hpf_9.tif
147,5,1.8105199757692585,48.83452377915607,16.848835410172313,9.3060754013573,0.558549690341396,0.7851851851851852,0.8336272042161561,0.4754186431126425,0.0,0.0,2.5,1.028301886792453,0.1666666666666666,1.0458984375,109.00000000000004,0.2901966656683634,img13_20220513_ET358_56hpf_9.tif
148,6,2.4137863935829658,173.64570696119915,43.94080539241202,18.20409855206258,0.2162963149544002,0.674025974025974,0.9101463578597884,0.3422484191296151,0.0,0.0,5.333333333333333,1.043673731535003,0.0,1.0458984375,541.6666666666663,0.4428551177106102,img13_20220513_ET358_56hpf_9.tif
149,7,1.661952640371641,30.72792206135785,11.66059186282089,7.016199848037417,0.6787559581996299,0.7611940298507462,0.7987207697382095,0.4775722739378679,0.0,0.0,2.5,0.9640522875816996,0.0,0.8466796875,49.16666666666668,0.2670152505446622,img13_20220513_ET358_56hpf_9.tif
150,8,1.741966773132334,30.72792206135785,12.412093895433795,7.125333322583916,0.9050079442661734,0.9066666666666666,0.8188105986985401,0.5619904385712868,0.0,0.0,3.1666666666666665,1.1348039215686274,0.1666666666666666,1.0458984375,77.16666666666666,0.3791520339479073,img13_20220513_ET358_56hpf_9.tif
151,9,1.2807868128705282,29.556349186104043,10.041477089721267,7.84008469545067,0.84871191276674,0.855072463768116,0.6248184611736421,0.7450182764998133,0.0,0.0,2.833333333333333,1.1271186440677965,0.0,1.0458984375,66.50000000000001,0.4342327423858685,img13_20220513_ET358_56hpf_9.tif
152,10,4.54460197994768,239.072113832392,83.29520911451064,18.32838375770579,0.2225012901300631,0.7151943462897526,0.9754905630786456,0.1857165406579669,0.0,0.0,6.833333333333333,1.3720355731225296,0.0,1.1455078125,1388.5000000000005,0.7518526717742953,img13_20220513_ET358_56hpf_9.tif
153,11,2.5885714428135937,73.2842712474619,28.266601926725237,10.919768896160516,0.5077478006090131,0.8314176245210728,0.9223675556937222,0.3457981350869143,0.0,0.0,5.333333333333333,1.424731182795699,0.0,1.3447265625,309.1666666666669,0.771571750962429,img13_20220513_ET358_56hpf_9.tif
154,12,1.911895183987124,346.43354954612926,90.66084997336432,47.419362072086734,0.2142276906473378,0.62,0.8523073837884907,0.316939358996105,0.0,0.0,18.166666666666668,3.8133756924079503,0.0,2.5400390625,7802.166666666659,12.257751457047638,img13_20220513_ET358_56hpf_9.tif
155,13,1.7223537516579346,33.72792206135786,13.161976282523302,7.641854218306551,0.662799150547756,0.7228915662650602,0.8141883616100116,0.4409802722600945,0.0,0.0,2.5,0.9361111111111112,0.0,0.8466796875,56.16666666666666,0.2656230382925301,img13_20220513_ET358_56hpf_9.tif
156,14,2.350859470894976,42.627416997969526,17.585824041708992,7.480593484821976,0.6639006016082764,0.8495575221238938,0.9050165570274106,0.395235462575402,0.0,0.0,3.8333333333333335,1.1319444444444444,0.0,1.0458984375,108.66666666666664,0.559015594541911,img13_20220513_ET358_56hpf_9.tif
157,15,1.423201732601182,30.97056274847714,11.37986562157165,7.995961050983755,0.9170852543182518,0.8974358974358975,0.711544457583865,0.6882304619732988,0.0,0.0,2.833333333333333,1.2285714285714289,0.0,1.1455078125,86.00000000000001,0.425258799171842,img13_20220513_ET358_56hpf_9.tif
158,16,1.316681647988901,29.31370849898476,10.766841895611332,8.17725523254357,0.994436936676639,0.9315068493150684,0.6505247806740725,0.7468654334770979,0.0,0.0,3.0,1.1151960784313726,0.1666666666666666,1.0458984375,75.83333333333333,0.35427641205736,img13_20220513_ET358_56hpf_9.tif
159,17,1.1902638967282857,27.106601717798213,9.06750214172295,7.6180603029690035,0.8893302367535848,0.8524590163934426,0.5423543841085147,0.8052637118150933,0.0,0.0,3.0,1.2435897435897436,0.0,1.1455078125,64.66666666666666,0.5440757499581035,img13_20220513_ET358_56hpf_9.tif
160,18,1.464976415690181,58.04163056034261,20.232882530689125,13.81106365535379,0.7758789866169594,0.8888888888888888,0.7307876742259167,0.6469309568456726,0.0,0.0,8.333333333333334,2.267628205128205,0.0,1.8427734375,471.6666666666666,3.0080076592757727,img13_20220513_ET358_56hpf_9.tif
161,19,1.3119365240472525,30.970562748477143,10.36723460319693,7.902237961341741,0.8253767288864265,0.9,0.6473039308318708,0.7463195449016407,0.0,0.0,2.833333333333333,1.1587301587301588,0.0,1.0458984375,72.99999999999997,0.4206349206349214,img13_20220513_ET358_56hpf_9.tif
162,20,2.280060397578429,42.38477631085024,15.949932023866577,6.99539891171586,0.4476824268127979,0.6597938144329897,0.8986897735808188,0.3203114176835151,0.0,0.0,4.0,0.9140625,0.0,0.8466796875,58.5,0.4250372023809524,img13_20220513_ET358_56hpf_9.tif
163,21,1.8331477389338584,78.76955262170047,27.106113312988565,14.786649617642508,0.5610129358675395,0.8123167155425219,0.8381044634725845,0.480015640880469,0.0,0.0,3.6666666666666665,1.178098676293622,0.0,1.1455078125,326.33333333333337,0.4572963718702213,img13_20220513_ET358_56hpf_9.tif
164,22,1.4191470531546813,46.04163056034261,16.63992582414597,11.725300621353076,0.9010565759281012,0.9212121212121211,0.7095564352659185,0.6989577659246293,0.0,0.0,6.666666666666667,2.319078947368421,0.0,2.0419921875,352.5000000000003,2.634637262305865,img13_20220513_ET358_56hpf_9.tif
165,23,4.32739250046048,468.3097038856279,169.60073391985352,39.19236212148684,0.161409984998933,0.5155563689604685,0.9729333182385792,0.1246928384391034,0.0,0.0,20.5,3.075020707608567,0.0,1.8427734375,8662.333333333325,9.762125576630824,img13_20220513_ET358_56hpf_9.tif
166,24,2.431415218363758,133.01828996322962,51.90640977387652,21.348229369398855,0.6043892112850814,0.8827800829875518,0.9115076564289568,0.4021589115859641,0.0,0.0,17.333333333333332,4.730121425773599,0.0,3.8349609375,4025.3333333333367,13.471328233604334,img13_20220513_ET358_56hpf_9.tif
167,25,2.150240838475903,68.18376618407356,24.93885442437205,11.598167971755563,0.5919595161836466,0.85546875,0.885276965232373,0.4483335435287969,0.0,0.0,4.333333333333333,1.186453576864536,0.0,1.1455078125,259.83333333333337,0.5169359380745571,img13_20220513_ET358_56hpf_9.tif
