,label,area,aspect_ratio,perimeter_skimage,major_axis_length,minor_axis_length,circularity,solidity,eccentricity,roundness_skimage,perimeter_on_border,perimeter_on_border_ratio,filename
86,14,253,1.3040256954097462,69.73401871576773,21.666410435543256,16.615018025956395,0.6537941002662643,0.834983498349835,0.6418191266867465,0.6862094712340209,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
87,15,1884,2.40235979060009,189.82337649086287,76.39026546948422,31.79801200818573,0.6570393408940199,0.9524772497472194,0.9092468261757796,0.4110692385453418,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
88,16,82,1.364884512745163,31.556349186104043,11.941621916974684,8.749181198456679,1.0347852038717007,0.9647058823529412,0.6805919028948636,0.7321453985630281,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
89,17,66,2.0484179333023533,30.97056274847714,13.211112975310442,6.449422630279441,0.8646803826429232,0.9166666666666666,0.8727420574259674,0.481476662310173,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
90,18,198,2.341480302669368,58.87005768508881,24.559760043155475,10.488988532235998,0.7179366621072196,0.908256880733945,0.9042137233634616,0.4179526376068584,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
91,19,101,2.559260976634996,48.62741699796952,19.52249585833317,7.628177054456564,0.5367460231422188,0.7829457364341085,0.9205020221387262,0.3374122249554381,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
92,20,145,2.1333771459551043,48.38477631085023,20.06596323137422,9.405727097723627,0.7783239439747797,0.9006211180124224,0.8833359849705883,0.4585198024658435,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
93,21,177,2.0740920793817352,54.8700576850888,22.045394597989123,10.628937267124911,0.7387751807634411,0.921875,0.8760949156997017,0.4637112489471249,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
94,22,128,1.3470528646387838,43.21320343559643,15.081906193264004,11.19622443125739,0.8613643818276148,0.9078014184397164,0.6699997070261247,0.7164858499408543,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
95,23,758,2.850593662897748,204.75230867899737,61.642075271437385,21.62429394050348,0.2272068679527932,0.6954128440366972,0.9364488612483044,0.253994797596706,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
96,24,964,1.5382199155237093,159.02438661763952,44.67529236526857,29.04350146192082,0.4790263899504431,0.8827838827838828,0.7598468643946517,0.6149677566832114,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
97,25,70,2.282112707480407,36.59188309203678,14.858992511866855,6.51106865281518,0.6569591784257478,0.8045977011494253,0.898882154299122,0.403672747854238,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
98,26,169,1.3158797685345232,52.52691193458118,17.486827675857054,13.289077082879608,0.7697201042578087,0.8802083333333334,0.6499840508696759,0.7036792789197559,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
99,27,66,1.4924406202323848,29.556349186104047,11.233963950608526,7.527243495194676,0.9494065464848276,0.9166666666666666,0.7423219186264708,0.6658677824469331,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
100,28,219,1.9226912607528828,65.1126983722081,24.60615454614041,12.797766884583014,0.6491164148955725,0.8656126482213439,0.8541027531569412,0.4605393447165711,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
101,29,628,2.890054330600967,111.39696961967,48.44872368269562,16.76394909594002,0.6359496818137451,0.9429429429429428,0.9382292547165147,0.3406474020353238,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
102,30,109,2.705768765106165,47.62741699796952,19.725373403205843,7.290117935274446,0.6038405920383143,0.8582677165354331,0.9291986239557544,0.3566860711738215,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
103,31,52,1.3973123955568412,30.31370849898476,10.94537787948134,7.833164519462745,0.7111071862862687,0.7878787878787878,0.6984492592444621,0.5526522502329557,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
104,32,440,3.19627253404159,98.08326112068522,43.75300013854216,13.688757661480706,0.5747417505298238,0.8678500986193294,0.9497977918504203,0.2926490504495143,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
105,33,1667,2.689320197073603,218.75230867899737,77.94422421294882,28.98287243659725,0.4377641304697189,0.8518140010219724,0.9282963619478656,0.3493637501928552,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
106,34,225,2.3018430887078707,65.698484809835,26.46311705775744,11.496490437413955,0.6550608959416084,0.8620689655172413,0.9007034387531855,0.4090822547526242,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
107,35,370,2.4587489599060017,87.66904755831213,34.993314615349874,14.23216244764072,0.6049493456869187,0.8851674641148325,0.9135569191906402,0.384717267886964,0.0,0.0,img06_20220513_ET358_56hpf_2.tif
108,1,82,1.229034107148445,32.14213562373095,11.395072466022684,9.271567322457038,0.997411239597103,0.942528735632184,0.5813591366447382,0.8040624636323985,0.0,0.0,img08_20220513_ET358_56hpf_4.tif
109,2,4293,1.5016268430216673,455.3452377915607,101.99117645168336,67.92045369037913,0.2601891334614979,0.7515756302521008,0.7460013703593797,0.5254674325300703,0.0,0.0,img08_20220513_ET358_56hpf_4.tif
110,3,1126,1.3814389141983896,149.5391052434009,45.121397538232365,32.66260786088761,0.6327595361865072,0.9008,0.6899228615032554,0.7041795751120926,0.0,0.0,img08_20220513_ET358_56hpf_4.tif
111,4,2542,1.8121474082735447,267.8355697996826,78.72121450486877,43.4408449033776,0.445296113434445,0.8541666666666666,0.83395563990451,0.5222784341491084,0.0,0.0,img08_20220513_ET358_56hpf_4.tif
112,5,2200,1.419901996633646,184.50966799187808,63.29534098108231,44.5772603539858,0.8120715394099425,0.9561060408518036,0.709928300063578,0.6991805071100404,0.0,0.0,img08_20220513_ET358_56hpf_4.tif
113,6,2762,2.197357629456337,328.49242404917493,107.3798381759254,48.86771126213667,0.3216494568161285,0.6741518184037101,0.8904443953036081,0.3049918979878321,0.0,0.0,img08_20220513_ET358_56hpf_4.tif
114,7,539,2.789091419530231,155.7462120245875,51.11187553003752,18.32563650374943,0.2792310077102268,0.7527932960893855,0.933514479661428,0.2626970820378702,38.0,0.249559999180223,img08_20220513_ET358_56hpf_4.tif
115,8,52,1.4652582446068672,26.970562748477143,10.248114593945443,6.994067176666897,0.898324390064651,0.912280701754386,0.7309102884056223,0.6304135165945411,0.0,0.0,img08_20220513_ET358_56hpf_4.tif
116,9,83,1.432769525262276,34.76345596729059,12.454850043611836,8.692849634229837,0.8630621420211577,0.8924731182795699,0.7161475052734939,0.6812573565161433,0.0,0.0,img08_20220513_ET358_56hpf_4.tif
117,10,66,1.2248103744748862,31.384776310850235,10.395495726087988,8.487432783662415,0.8420070431686324,0.8918918918918919,0.5774120178326787,0.7776132387467249,0.0,0.0,img08_20220513_ET358_56hpf_4.tif
118,1,80,1.825449344276949,35.55634918610404,14.10007865773443,7.724168683146559,0.7951801418358099,0.8888888888888888,0.8366025621277721,0.5123385500370014,0.0,0.0,img10_20220513_ET358_56hpf_6.tif
119,2,206,2.035536012925488,60.2842712474619,23.52319083864185,11.556263652065848,0.7123100204755467,0.9155555555555556,0.8710067244889111,0.4740071308494865,0.0,0.0,img10_20220513_ET358_56hpf_6.tif
120,3,155,1.4632748068402408,50.62741699796952,17.67537917028676,12.0793299301411,0.7599237565789231,0.8707865168539326,0.7300454170350003,0.631690490119983,0.0,0.0,img10_20220513_ET358_56hpf_6.tif
121,4,61,1.7713565545576748,30.14213562373095,11.96842588515022,6.75664414053491,0.8437070145438514,0.8714285714285714,0.8254063404998072,0.5422079538702698,0.0,0.0,img10_20220513_ET358_56hpf_6.tif
122,5,103,1.4383523937196547,40.62741699796952,14.481428882187354,10.06806742590918,0.7841671865380674,0.865546218487395,0.7187777519340021,0.62535195477906,0.0,0.0,img10_20220513_ET358_56hpf_6.tif
123,6,57,1.4909270857062566,29.86396103067893,11.247915851084809,7.544242745953358,0.8031374905101946,0.8142857142857143,0.7417073792566811,0.5736418887774339,0.0,0.0,img10_20220513_ET358_56hpf_6.tif
124,7,2904,1.553785839965973,292.04877323527904,87.60512897200914,56.38172695274893,0.4278541052988939,0.753502854177478,0.765370997704125,0.4817787760896998,0.0,0.0,img10_20220513_ET358_56hpf_6.tif
125,8,81,1.2670529077345891,31.556349186104043,11.453355531229352,9.039366439486122,1.0221658721171678,0.9418604651162792,0.6140938293621913,0.7861938698745949,0.0,0.0,img10_20220513_ET358_56hpf_6.tif
126,9,3238,2.397188878032175,360.469083452062,108.7323685245192,45.35828174448079,0.3131487365987856,0.8160282258064516,0.90883522793888,0.3487139057985799,0.0,0.0,img10_20220513_ET358_56hpf_6.tif
127,10,2392,1.4146584846124697,299.237590053236,71.51432966007602,50.55236330036686,0.3356902615543727,0.8452296819787986,0.707329102418363,0.5955046399373929,0.0,0.0,img10_20220513_ET358_56hpf_6.tif
128,11,1657,1.097233221531115,155.82337649086284,48.67769503587746,44.36403681612104,0.8575652039078596,0.9729888432178508,0.4115586683280889,0.8903743001585837,0.0,0.0,img10_20220513_ET358_56hpf_6.tif
129,12,2185,1.0839063921574743,199.23759005323595,55.9223398460278,51.59332969216697,0.6917015445717412,0.9333618111917984,0.3857845666754197,0.8895920458598895,0.0,0.0,img10_20220513_ET358_56hpf_6.tif
130,13,111,2.3850627932411768,53.83452377915607,20.061437262981293,8.411282637854091,0.4812947136055581,0.7762237762237763,0.9078587394882373,0.3511632093233873,0.0,0.0,img10_20220513_ET358_56hpf_6.tif
131,14,887,2.732233920692846,180.12489168102783,58.51400383011171,21.41617647996757,0.3435468877444313,0.8455672068636797,0.9306145072050598,0.3298481912030653,18.0,0.1037759318976976,img10_20220513_ET358_56hpf_6.tif
132,1,310,2.3788436979137386,82.90559159102155,31.8014173914687,13.368435017129856,0.5667661609065943,0.8587257617728532,0.907351711412146,0.3902823025763999,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
133,2,5404,1.1930990069110408,801.1869042456532,111.74115239031684,93.6562278093057,0.1057931431804731,0.6022511980385601,0.5454345633209068,0.551060354303947,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
134,3,109,3.5120609744075657,59.45584412271571,24.98879521697392,7.115137065975675,0.3874781907425443,0.6770186335403726,0.9586068345072694,0.2222521549306546,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
135,4,1385,1.565591681962138,185.4386001800126,59.86170822992701,38.23583691687926,0.5061268262929242,0.78827546955037,0.7694258466313828,0.4921094222288813,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
136,5,163,2.0715205627982107,49.698484809834994,20.82325326760932,10.052158613130668,0.8292990574783702,0.9421965317919077,0.8757652725592552,0.4786307098401423,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
137,6,1400,1.1285792393561804,181.16652224137047,45.3598036435184,40.191952910098514,0.5360212469732336,0.9216589861751152,0.4635518089028941,0.8663548730349786,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
138,7,2876,2.810733089893131,239.4386001800126,102.67020605511854,36.52791025384137,0.6303915978596965,0.9602671118530884,0.9345700907636644,0.347384257140039,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
139,8,57,2.46057216237094,31.556349186104047,13.621749232437002,5.536008835973931,0.7193019100083772,0.8382352941176471,0.9136910232733928,0.3911282748341054,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
140,9,247,3.5289950378745347,98.11879502661796,38.56822230721311,10.928953397010789,0.3224054726367633,0.6842105263157895,0.9590116066304714,0.2114208567392709,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
141,10,69,2.345060564835842,33.79898987322333,14.576384015698231,6.215781474590019,0.7590170168822993,0.8846153846153846,0.904521406093036,0.4134848548221101,0.0,0.0,img12_20220513_ET358_56hpf_8.tif
142,11,143,2.469539660700628,63.14213562373095,26.106139752138176,10.57125753741961,0.4507205587651682,0.7295918367346939,0.9143460195922148,0.2671534819728087,25.0,0.3856070868622341,img12_20220513_ET358_56hpf_8.tif
143,1,55,1.193840194725632,26.48528137423857,9.32685579380254,7.812482637968172,0.9852884032416418,0.9166666666666666,0.5462333553418754,0.805011869914872,8.0,0.287861544422366,img13_20220513_ET358_56hpf_9.tif
144,2,74,1.3191130708313654,32.9350288425444,11.457434903559149,8.685710995447984,0.8572855184422171,0.8705882352941177,0.6521556102835719,0.7177398200803105,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
145,3,1523,2.1479978312503887,246.76450198781717,68.8538447405271,32.05489490668899,0.3143000119106172,0.7592223330009971,0.8850216758370323,0.4090285571016508,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
146,4,51,1.1817348762797026,25.72792206135786,8.865860749364957,7.502411012253575,0.9682123483556624,0.9107142857142856,0.5328439927616282,0.8261111485334359,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
147,5,106,1.8105199757692585,48.83452377915607,16.848835410172313,9.3060754013573,0.558549690341396,0.7851851851851852,0.8336272042161561,0.4754186431126425,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
148,6,519,2.4137863935829658,173.64570696119915,43.94080539241202,18.20409855206258,0.2162963149544002,0.674025974025974,0.9101463578597884,0.3422484191296151,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
149,7,51,1.661952640371641,30.72792206135785,11.66059186282089,7.016199848037417,0.6787559581996299,0.7611940298507462,0.7987207697382095,0.4775722739378679,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
150,8,68,1.741966773132334,30.72792206135785,12.412093895433795,7.125333322583916,0.9050079442661734,0.9066666666666666,0.8188105986985401,0.5619904385712868,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
151,9,59,1.2807868128705282,29.556349186104043,10.041477089721267,7.84008469545067,0.84871191276674,0.855072463768116,0.6248184611736421,0.7450182764998133,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
152,10,1012,4.54460197994768,239.072113832392,83.29520911451064,18.32838375770579,0.2225012901300631,0.7151943462897526,0.9754905630786456,0.1857165406579669,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
153,11,217,2.5885714428135937,73.2842712474619,28.266601926725237,10.919768896160516,0.5077478006090131,0.8314176245210728,0.9223675556937222,0.3457981350869143,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
154,12,2046,1.911895183987124,346.43354954612926,90.66084997336432,47.419362072086734,0.2142276906473378,0.62,0.8523073837884907,0.316939358996105,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
155,13,60,1.7223537516579346,33.72792206135786,13.161976282523302,7.641854218306551,0.662799150547756,0.7228915662650602,0.8141883616100116,0.4409802722600945,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
156,14,96,2.350859470894976,42.627416997969526,17.585824041708992,7.480593484821976,0.6639006016082764,0.8495575221238938,0.9050165570274106,0.395235462575402,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
157,15,70,1.423201732601182,30.97056274847714,11.37986562157165,7.995961050983755,0.9170852543182518,0.8974358974358975,0.711544457583865,0.6882304619732988,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
158,16,68,1.316681647988901,29.31370849898476,10.766841895611332,8.17725523254357,0.994436936676639,0.9315068493150684,0.6505247806740725,0.7468654334770979,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
159,17,52,1.1902638967282857,27.106601717798213,9.06750214172295,7.6180603029690035,0.8893302367535848,0.8524590163934426,0.5423543841085147,0.8052637118150933,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
160,18,208,1.464976415690181,58.04163056034261,20.232882530689125,13.81106365535379,0.7758789866169594,0.8888888888888888,0.7307876742259167,0.6469309568456726,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
161,19,63,1.3119365240472525,30.970562748477143,10.36723460319693,7.902237961341741,0.8253767288864265,0.9,0.6473039308318708,0.7463195449016407,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
162,20,64,2.280060397578429,42.38477631085024,15.949932023866577,6.99539891171586,0.4476824268127979,0.6597938144329897,0.8986897735808188,0.3203114176835151,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
163,21,277,1.8331477389338584,78.76955262170047,27.106113312988565,14.786649617642508,0.5610129358675395,0.8123167155425219,0.8381044634725845,0.480015640880469,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
164,22,152,1.4191470531546813,46.04163056034261,16.63992582414597,11.725300621353076,0.9010565759281012,0.9212121212121211,0.7095564352659185,0.6989577659246293,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
165,23,2817,4.32739250046048,468.3097038856279,169.60073391985352,39.19236212148684,0.161409984998933,0.5155563689604685,0.9729333182385792,0.1246928384391034,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
166,24,851,2.431415218363758,133.01828996322962,51.90640977387652,21.348229369398855,0.6043892112850814,0.8827800829875518,0.9115076564289568,0.4021589115859641,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
167,25,219,2.150240838475903,68.18376618407356,24.93885442437205,11.598167971755563,0.5919595161836466,0.85546875,0.885276965232373,0.4483335435287969,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
168,26,177,1.2390213568413142,56.49137802864845,17.024215941237717,13.74005044161484,0.6969775550621937,0.8719211822660099,0.5904303580662874,0.7775872773910039,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
169,27,435,1.1373412209580749,87.59797974644667,25.32785810855002,22.26935737650862,0.712378724336499,0.9006211180124224,0.4763724128158079,0.8633809193206958,0.0,0.0,img13_20220513_ET358_56hpf_9.tif
170,28,317,3.248836075152801,87.2842712474619,37.31366266100667,11.485240189981488,0.5228741188587872,0.9378698224852072,0.9514502591344424,0.2898902568217552,34.0,0.3961554546485732,img13_20220513_ET358_56hpf_9.tif
171,1,194,2.4469893251430443,64.04163056034261,25.057903290904694,10.240299388899,0.5944109922330996,0.8699551569506726,0.9126842542049248,0.3933891621953171,0.0,0.0,img14_20220520_hsp-mKate-DN-dynactin_56hpf_1.tif
